,Rhyme,Kind,Line count
902,"['Of softer mould the gentle Fletcher came,', 'The next in order as the next in name.', ""With pleas'd attention, 'midst his scenes we find"", 'Each glowing thought that warms the female mind;']",aabb,4
903,"['Each melting sigh, and every tender tear;', ""The lover's wishes, and the virgin's fear."", 'His (3) every strain the Smiles and Graces own;', 'But stronger Shakespeare felt for man alone:']",aabb,4
904,"['Drawn by his pen, our ruder passions stand', ""The unrivall'd picture of his early hand."", 'With (4) gradual steps and slow, exacter France', ""Saw Art's fair empire o'er her shores advance:""]",aabb,4
905,"['By length of toil a bright perfection knew,', 'Correctly bold, and just in all she drew:', ""Till late Corneille, with Lucan's (5) spirit fir'd,"", ""Breath'd the free strain, as Rome and he inspir'd:""]",aabb,4
906,"[""And classic judgment gain'd to sweet Racine,"", ""The temperate strength of Maro's chaster line."", 'But wilder far the British laurel spread,', ""And wreaths less artful crown our Poet's head.""]",aabb,4
907,"['Yet he alone to every scene could give', ""The historian's truth, and bid the manners live."", ""Wak'd at his call I view, with glad surprise,"", 'Majestic forms of mighty monarchs rise.']",aabb,4
908,"[""There Henry's trumpets spread their loud alarms;"", ""And laurell'd Conquest waits her hero's arms."", 'Here gentle Edward claims a pitying sigh,', 'Scarce born to honours, and so soon to die!']",aabb,4
909,"['Yet shall thy throne, unhappy infant, bring', 'No beam of comfort to the guilty king:', ""The time (6) shall come when Glo'ster's heart shall bleed,"", ""In life's last hours, with horror of the deed;""]",aabb,4
910,"['When dreary visions shall at last present', 'Thy vengeful image in the midnight tent:', 'Thy hand unseen the secret death shall bear;', ""Blunt the weak sword, and break th' oppressive spear!""]",aabb,4
911,"[""Where'er we turn, by Fancy charm'd, we find"", 'Some sweet illusion of the cheated mind.', 'Oft, wild of wing, she calls the soul to rove', 'With humbler nature, in the rural grove;']",aabb,4
912,"['Where swains contented own the quiet scene,', 'And twilight fairies tread the circled green:', ""Dress'd by her hand, the woods and valleys smile;"", ""And Spring diffusive decks th' enchanted isle.""]",aabb,4
913,"['O more than all in powerful genius blest,', ""Come, take thine empire o'er the willing breast!"", ""Whate'er the wounds this youthful heart shall feel,"", 'Thy songs support me, and thy morals heal!']",aabb,4
914,"[""There every thought the Poet's warmth may raise;"", 'There native music dwells in all the lays.', 'O might some verse with happiest skill persuade,', 'Expressive picture to adopt thine aid!']",aabb,4
915,"['What wondrous draught might rise from every page!', 'What other Raphaels charm a distant age!', ""Methinks e'en now I view some free design"", 'Where breathing Nature lives in every line;']",aabb,4
916,"[""Chaste and subdu'd the modest lights decay,"", 'Steal into shades, and mildly melt away.', ""And see where Antony, (7) in tears approv'd,"", ""Guards the pale relics of the chief he lov'd;""]",aabb,4
917,"[""O'er the cold corse the warrior seems to bend,"", ""Deep sunk in grief, and mourns his murder'd friend!"", 'Still as they press, he calls on all around,', 'Lifts the torn robe, and points the bleeding wound.']",aabb,4
918,"['But who (8) is he whose brows exalted bear', 'A wrath impatient and a fiercer air?', ""Awake to all that injur'd worth can feel,"", ""On his own Rome he turns th' avenging steel;""]",aabb,4
919,"[""Yet shall not war's insatiate fury fall"", ""(So heaven ordains it) on the destin'd wall."", ""See the fond mother, 'midst the plaintive train,"", 'Hung on his knees, and prostrate on the plain!']",aabb,4
920,"[""Touch'd to the soul, in vain he strives to hide"", ""The son's affection, in the Roman's pride;"", ""O'er all the man conflicting passions rise;"", 'Rage grasps the sword, while Pity melts the eyes.']",aabb,4
921,"['Thus generous Critic, as thy Bard inspires,', 'The sister Arts shall nurse their drooping fires;', 'Each from his scenes their stores alternate bring;', 'Blend the fair tint, or wake the vocal string;']",aabb,4
922,"['Those Sibyl-leaves, the sport of every wind,', '(For Poets ever were a careless kind)', ""By thee dispos'd, no farther toil demand,"", 'But, just to Nature, own thy forming hand.']",aabb,4
923,"[""So spread o'er Greece, the harmonious whole unknown,"", ""E'en Homer's numbers charmed by parts alone."", ""Their own Ulysses scarce had wander'd more,"", 'By winds and waters cast on every shore:']",aabb,4
924,"[""When, rais'd by fate, some former Hanmer join'd"", 'Each beauteous image of the boundless mind;', 'And bade, like thee, his Athens ever claim', ""A fond alliance with the Poet's name.""]",aabb,4
925,"['The train of equipage and pomp of state,', ""The shining sideboard and the burnish'd plate,"", 'Let other ministers, great Anne, require,', 'And partial fall thy gift to their desire.']",aabb,4
926,"['To the fair Portrait of my sovereign dame,', 'To that alone eternal be my claim.', 'My bright defender, and my dread delight,', 'If ever I found favour in thy sight;']",aabb,4
927,"[""If all the pains that for thy Britain's sake"", 'My past has took, or future life may take,', 'Be grateful to my Queen, permit my prayer,', 'And with this gift reward my total care.']",aabb,4
928,"['Will thy indulgent hand, fair Saint, allow', 'The boon? and will thy ear accept the vow?', 'That, in despite of age, of impious flame,', 'And eating Time, thy Picture, like thy fame,']",aabb,4
929,"['Entire may last, that, as their eyes survey', 'The semblant shade, men yet unborn may say,', ""Thus great, thus gracious, look'd Britannia's Queen,"", 'Her brow thus smooth, her look was thus serene;']",aabb,4
930,"['When to a low but to a loyal hand', 'The mighty Empress gave her high command,', 'That he to hostile camps and kings should haste,', 'To speak her vengeance, as their danger, past;']",aabb,4
931,"['To say, she wills detested wars to cease;', ""She checks her conquest for her subjects' ease"", 'Thee, gracious Anne, thee present I adore,', 'Thee, Queen of Peace -- If Time and Fate have power']",aabb,4
932,"['Higher to raise the glories of thy reign', 'In words sublimer and a nobler strain,', 'May future bards the mighty theme rehearse!', 'Here, Stator Jove, and Phoebus king of verse']",aabb,4
933,"[""WITH such a Pulse, with such disorder'd Veins,"", ""Such lab'ring Breath, as thy Disease constrains;"", 'With failing Eyes, that scarce the Light endure,', ""(So long unclos'd, they've watch'd thy doubtful Cure)""]",aabb,4
934,"['To his Hephaestion Alexander writes,', 'To soothe thy Days, and wing thy sleepless Nights,', 'I send thee Love: Oh! that I could impart,', 'As well my vital Spirits to thy Heart!']",aabb,4
935,"[""That, when the fierce Distemper thine wou'd quell,"", 'They might renew the Fight, and the cold Foe repel.', ""As on Arbela's Plains we turn'd the Day,"", ""When Persians through our Troops had mow'd their way,""]",aabb,4
936,"['When the rough Scythians on the Plunder run,', ""And barb'rous Shouts proclaim'd the Conquest won,"", ""'Till o'er my Head (to stop the swift Despair)"", 'The Bird of Jove fans the supporting Air,']",aabb,4
937,"['Above my Plume does his broad Wings display,', ""And follows wheresoe'er I force my way:"", 'Whilst Aristander, in his Robe of White,', ""Shews to the wav'ring Host th' auspicious Sight;""]",aabb,4
938,"[""New Courage it inspires in ev'ry Breast,"", 'And wins at once the Empire of the East.', ""Cou'd He, but now, some kind Presage afford,"", ""That Health might be again to Thee restor'd;""]",aabb,4
939,"['Thou to my Wishes, to my fond Embrace;', 'Thy Looks the same, the same Majestick Grace,', 'That round thee shone, when we together went', 'To chear the Royal Captives in their Tent,']",aabb,4
940,"['Where Sysigambis, prostrate on the Floor,', 'Did Alexander in thy Form adore;', ""Above great Æsculapius shou'd he stand,"", 'Or made immortal by Apelles Hand.']",aabb,4
941,"['But no reviving Hope his Art allows,', 'And such cold Damps invade my anxious Brows,', ""As, when in Cydnus plung'd, I dar'd the Flood"", ""T' o'er-match the Boilings of my youthful Blood.""]",aabb,4
942,"[""But Philip to my Aid repair'd in haste;"", ""And whilst the proffer'd Draught I boldly taste,"", 'As boldly He the dangerous Paper views,', 'Which of hid Treasons does his Fame accuse.']",aabb,4
943,"[""More thy Physician's Life on Thine depends,"", 'And what he gives, his Own preserves, or ends.', ""If thou expir'st beneath his fruitless Care,"", 'To Rhadamanthus shall the Wretch repair,']",aabb,4
944,"['And give strict Answer for his Errors there.', ""Near thy Pavilion list'ning Princes wait,"", ""Seeking from thine to learn their Monarch's State."", 'Submitting Kings, that post from Day to Day,']",aabb,4
945,"['To keep those Crowns, which at my Feet they lay,', ""Forget th' ambitious Subject of their Speed,"", ""And here arriv'd, only Thy Dangers heed."", ""The Beauties of the Clime, now Thou'rt away,""]",aabb,4
946,"['Droop, and retire, as if their God of Day', ""No more upon their early Pray'rs would shine,"", 'Or take their Incense, at his late Decline.', 'Thy Parisatis whom I fear to name,']",aabb,4
947,"[""Lest to thy Heat it add redoubl'd Flame;"", 'Thy lovely Wife, thy Parisatis weeps,', 'And in her Grief a solemn Silence keeps.', ""Stretch'd in her Tent, upon the Floor she lies,""]",aabb,4
948,"['So pale her Looks, so motionless her Eyes,', 'As when they gave thee leave at first to gaze', 'Upon the Charms of her unguarded Face;', 'When the beauteous Sisters lowly knelt,']",aabb,4
949,"[""And su'd to those, who more than Pity felt."", 'To chear her now Statira vainly proves,', 'And at thy Name alone she sighs, and moves.', ""But why these single Griefs shou'd I expose?""]",aabb,4
950,"[""The World no Mirth, no War, no Bus'ness knows,"", ""But, hush'd with Sorrow stands, to favour thy Repose."", ""Ev'n I my boasted Title now resign,"", ""Not Ammon's Son, nor born of Race Divine,""]",aabb,4
951,"[""But Mortal all, oppress'd with restless Fears,"", 'Wild with my Cares, and Womanish in Tears.', ""Tho' Tears, before, I for lost Clytus shed,"", 'And wept more Drops, than the old Hero bled;']",aabb,4
952,"[""Ev'n now, methinks, I see him on the Ground,"", 'Now my dire Arms the wretched Corpse surround,', 'Now the fled Soul I wooe, now rave upon the Wound.', 'Yet He, for whom this mighty Grief did spring,']",aabb,4
953,"[""Not Alexander valu'd, but the King."", 'Then think, how much that Passion must transcend,', 'Which not a Subject raises but a Friend:', 'An equal Partner in the vanquished Earth,']",aabb,4
954,"[""A Brother, not impos'd upon my Birth,"", 'Too weak a Tye unequal Thoughts to bind,', ""But by the gen'rous Motions of the Mind."", 'My Love to thee for Empire was the Test,']",aabb,4
955,"[""Since him, who from Mankind cou'd chuse the best,"", ""The Gods thought only fit for Monarch o'er the rest."", 'Live then, my Friend; but if that must not be,', 'Nor Fate will with my boundless Mind agree,']",aabb,4
956,"[""To the most Worthy I'll that Sway resign,"", 'And in Elysium keep Hyphaestion mine.']",aabb,2
957,"['Confess, dear Laelius! pious, just, and wise,', 'Some self-content does in that bosom rise,', 'When you reflect, as sure you sometimes must,', 'What talents Heaven does to thy virtue trust,']",aabb,4
958,"['While with contempt you view poor humankind,', 'Weak, wilful, sensual, passionate, and blind.', 'Amid these errors thou art faultless found,', '(The moon takes lustre from the darkness round)']",aabb,4
959,"['With admiration all your steps I view,', ""And almost envy what I can't pursue."", ""The world must grant and 'tis no common fame"", 'My courage and my probity the same.']",aabb,4
960,"['But you, great Lord, to nobler scenes were born;', ""Your early youth did Anna's court adorn."", 'Let Oxford own, let Catalonia tell,', 'What various victims to your wisdom fell;']",aabb,4
961,"['Let vows or benefits the vulgar bind,', ""Such ties can never chain th'intrepid mind."", 'Recorded be that memorable hour,', ""When, to elude exasperated pow'r""]",aabb,4
962,"['With blushless front you durst your friend betray,', ""Advise the whole confed'racy to stay,"", 'And here, my lord! let all mankind admire', 'The efforts bold of unexhausted fire;']",aabb,4
963,"[""You stand the champion of the people's cause,"", 'And bid the mob reform defective laws.', ""Yet I may say 'tis plain that you preside"", ""O'er all my morals, and 'tis much my pride,""]",aabb,4
964,"[""Rais'd all the storms I could in private life,"", ""Whisper'd the husband to reform the wife;"", 'Outwitted Lintot in his very trade,', 'And charity with obloquy repaid.']",aabb,4
965,"['Yet while you preach in prose, I scold in rhymes,', ""Against th'injustice of flagitious times."", 'You, learned doctor of the public stage,', 'Give gilded poison to corrupt the age;']",aabb,4
966,"['Your poor toad-eater I, around me scatter', 'My scurril jests, and gaping crowds bespatter.', 'This may seem envy to the formal fools', ""Who talk of virtue's bounds and honour's rules;""]",aabb,4
